Timestamp,Product Title,Variant Title,SKU,Price,Event Type,Quantity,Previous Stock,Current Stock,Product URL
2026-07-24 04:40:46,Jadau kundan floral tika with pearl and natural strawberry beads drop,Default Title,,850.0,Sale,1,5,4,https://www.muskanjewel.com/products/jadau-kundan-floral-tika-with-pearl-and-natural-strawberry-beads-drop-1?variant=gid://shopify/ProductVariant/52974848573756
2026-07-24 04:40:46,Jadau kundan floral chand tika with pearl and natural strawberry beads,Default Title,,1000.0,Sale,1,6,5,https://www.muskanjewel.com/products/jadau-kundan-floral-chand-tika-with-pearl-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52974942323004
2026-07-25 03:05:38,jadau kundan peacock tika with pearl drop and natural strawberry beads,Default Title,,800.0,Sale,1,3,2,https://www.muskanjewel.com/products/jadau-kundan-peacock-tika-with-pearl-drop-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52628585251132
2026-07-25 06:02:58,Jadau kundan floral chand tika with pearl and natural strawberry beads,Default Title,,1000.0,Sale,1,5,4,https://www.muskanjewel.com/products/jadau-kundan-floral-chand-tika-with-pearl-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52974942323004
2026-07-25 06:02:58,Jadau kundan Tika with pearl drop and natural strawberry beads,Default Title,,700.0,Sold Out,1,1,0,https://www.muskanjewel.com/products/jadau-kundan-tika-with-pearl-drop-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52628536721724
2026-07-26 11:31:04,Jadau Kundan floral tika with pearls drops and natural strawberry beads,Default Title,,800.0,Sale,1,13,12,https://www.muskanjewel.com/products/jadau-kundan-floral-tika-with-pearls-drops-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52628688765244
2026-07-26 16:55:39,Jadau kundan floral round tika with pearl and natural strawberry beads,Default Title,,1300.0,Sale,1,4,3,https://www.muskanjewel.com/products/jadau-kundan-floral-round-tika-with-pearl-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52974914961724
2026-07-26 18:20:46,Jadau kundan jhumkas with pearl and natural strawberry beads drop,Default Title,,1100.0,Sale,1,4,3,https://www.muskanjewel.com/products/jadau-kundan-jhumkas-with-pearl-and-natural-strawberry-beads-drop-4?variant=gid://shopify/ProductVariant/52804897177916
2026-07-27 10:55:36,Jadau kundan tika with pearl and natural strawberry beads,Default Title,,1000.0,Sale,1,2,1,https://www.muskanjewel.com/products/jadau-kundan-tika-with-pearl-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52737215725884
2026-07-27 10:55:36,Jadau kundan floral tika with pearl and natural strawberry beads drop,Default Title,,850.0,Sale,1,4,3,https://www.muskanjewel.com/products/jadau-kundan-floral-tika-with-pearl-and-natural-strawberry-beads-drop-1?variant=gid://shopify/ProductVariant/52974848573756
2026-07-27 15:20:50,Jadau Kundan floral tika with pearls drops and natural strawberry beads,Default Title,,800.0,Sale,1,12,11,https://www.muskanjewel.com/products/jadau-kundan-floral-tika-with-pearls-drops-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52628688765244
2026-07-27 15:20:50,Jadau kundan lotus tika with pearl drops,Default Title,,850.0,Sale,1,14,13,https://www.muskanjewel.com/products/jadau-kundan-lotus-tika-with-pearl-drops?variant=gid://shopify/ProductVariant/52628751417660
2026-07-27 15:20:50,Jadau kundan tika with pearl and natural strawberry beads,Default Title,,1000.0,Sold Out,1,1,0,https://www.muskanjewel.com/products/jadau-kundan-tika-with-pearl-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52737215725884
2026-07-27 16:05:46,Jadau kundan studs with pearls,Default Title,,750.0,Sale,1,2,1,https://www.muskanjewel.com/products/jadau-kundan-studs-with-pearls-2?variant=gid://shopify/ProductVariant/52899187687740
