Timestamp,Product Title,Variant Title,SKU,Price,Event Type,Quantity,Previous Stock,Current Stock,Product URL
2026-07-19 14:03:53,"Jyothika Mam Inspired AD Green Pendant Necklace (Prices for Short, Long and Combo)",Short,1295,799.0,Sale,1,45,44,https://www.daivik.in/products/jyothika-mam-inspired-ad-green-pendant-necklace?variant=gid://shopify/ProductVariant/47092708573406
2026-07-19 14:32:20,Evergreen Lotus Ruby Bangle,2.8,1623,799.0,Sale,1,28,27,https://www.daivik.in/products/evergreen-lotus-ruby-bangle?variant=gid://shopify/ProductVariant/47066164101342
2026-07-19 14:32:20,Diamond Look Alike AD Kada in Two Colors (Price for each),Ruby,1917,1499.0,Sale,1,4,3,https://www.daivik.in/products/untitled-jun22_11-39-48?variant=gid://shopify/ProductVariant/48375886119134
2026-07-19 14:41:25,Openable Peacock Kada with Interchangeable Colour Bangles (10 Shades),2.4,1924,2299.0,Sale,1,3,2,https://www.daivik.in/products/10-in-1-changeable-bangles?variant=gid://shopify/ProductVariant/48422119473374
2026-07-19 14:47:39,Set of 4 Ruby bangles,2.6,114,1299.0,Sale,1,33,32,https://www.daivik.in/products/set-of-4-ruby-bangles?variant=gid://shopify/ProductVariant/42350501888222
2026-07-19 14:47:39,Pearl Kemp Pendant Short Haram with Earrings,Default Title,441,1299.0,Sale,1,55,54,https://www.daivik.in/products/pearl-kemp-pendant-short-haram-with-earrings?variant=gid://shopify/ProductVariant/42596492411102
2026-07-19 14:47:39,Lakshmi AD Choker with Jhumkas,Default Title,494,1199.0,Sale,1,41,40,https://www.daivik.in/products/lakshmi-ad-choker-with-jhumkas?variant=gid://shopify/ProductVariant/44633010929886
2026-07-19 14:47:39,AD RubyGreen Jhumkas with attached Mattals,Default Title,920,999.0,Sale,1,35,34,https://www.daivik.in/products/ad-rubygreen-jhumkas-with-attached-mattel-s?variant=gid://shopify/ProductVariant/45363709771998
2026-07-19 14:47:39,Invisible Flower Chain with Earrings in Two Variants (Price for Each),Purple,309,799.0,Sale,1,54,53,https://www.daivik.in/products/invisible-flower-chain-with-earrings-in-two-vaiants-price-for-each?variant=gid://shopify/ProductVariant/46622024335582
2026-07-19 14:47:39,Peacock Lakshmi Long Chain with Jhumkas in Two Colors (Prices for Each),Ruby,1270,1099.0,Sale,1,50,49,https://www.daivik.in/products/peacock-lakshmi-long-chain-with-jhumkas?variant=gid://shopify/ProductVariant/46838455337182
2026-07-19 14:47:39,Pearl Kemp Pendant Hasli Necklace with Earrings,Default Title,1312,799.0,Sale,1,16,15,https://www.daivik.in/products/pearl-kemp-pendant-hasli-necklace-with-earrings?variant=gid://shopify/ProductVariant/47082104389854
2026-07-19 14:47:39,Pure Kemp Lotus Jhumka with Mattals,Default Title,1763,1499.0,Sale,1,21,20,https://www.daivik.in/products/pure-kemp-lotus-jhumka-with-mattals?variant=gid://shopify/ProductVariant/47777295696094
2026-07-19 14:47:39,Lotus Ruby Green Pure kemp Invisible chain with Earrings,Default Title,1391,1999.0,Sale,1,13,12,https://www.daivik.in/products/lotus-ruby-green-invisible-chain-with-earrings?variant=gid://shopify/ProductVariant/48308560658654
2026-07-19 14:47:39,Openable Peacock Kada with Interchangeable Colour Bangles (10 Shades),2.6,1924,2299.0,Sale,1,13,12,https://www.daivik.in/products/10-in-1-changeable-bangles?variant=gid://shopify/ProductVariant/48422119506142
2026-07-19 14:47:39,AD Changeable simple gold finish necklace with earrings,Default Title,51,1299.0,Sold Out,1,1,0,https://www.daivik.in/products/a-18?variant=gid://shopify/ProductVariant/44091056062686
2026-07-19 16:03:18,AD Mesh Necklace with Studs in 5 Colours ( Price for Each ),Dark Green,1335,649.0,Sale,1,8,7,https://www.daivik.in/products/ad-mesh-necklace-with-studs-in-5-colours-price-for-each?variant=gid://shopify/ProductVariant/47669942223070
2026-07-19 16:03:18,Kundan Lotus Coin / Kasumalai Handmade Hair Pin,Default Title,3540,149.0,Sale,1,9,8,https://www.daivik.in/products/kundan-lotus-coin-kasumalai-handmade-hair-pin?variant=gid://shopify/ProductVariant/48279058645214
2026-07-19 16:03:18,Palakka Lakshmi Coin Necklace,Default Title,529,1299.0,New Arrival,20,0,20,https://www.daivik.in/products/palakka-lakshmi-coin-necklace?variant=gid://shopify/ProductVariant/48448997294302
2026-07-19 16:17:06,Antique Floral Anklets,Default Title,63,1299.0,Sale,1,39,38,https://www.daivik.in/products/antique-floral-anklets?variant=gid://shopify/ProductVariant/46512599269598
2026-07-19 16:33:26,Diamond Look Alike Hasli Necklace with Earrings,Default Title,1388,1399.0,Sale,1,16,15,https://www.daivik.in/products/a-31?variant=gid://shopify/ProductVariant/48267346772190
2026-07-19 16:33:26,Victorian Flower Pendant Necklace with Earrings,Default Title,283,3499.0,Restock,5,0,5,https://www.daivik.in/products/victorian-flower-pendant-necklace-with-earrings?variant=gid://shopify/ProductVariant/48423947796702
2026-07-19 16:47:54,AD changeable studs,Default Title,106,799.0,Sale,1,32,31,https://www.daivik.in/products/ad-changeable-studs?variant=gid://shopify/ProductVariant/44192837632222
2026-07-19 16:47:54,Two line Necklace with Earrings,Default Title,708,2299.0,Sale,1,18,17,https://www.daivik.in/products/two-line-necklace-with-earrings?variant=gid://shopify/ProductVariant/45333722759390
2026-07-19 17:02:32,Two line Mossanite Necklace with Earrings,Default Title,626,4499.0,Sold Out,1,1,0,https://www.daivik.in/products/two-line-mossanite-necklace-with-earrings?variant=gid://shopify/ProductVariant/47810921201886
2026-07-19 17:17:05,Floral Uncut Kemp jhumkas,Default Title,865,1499.0,Sale,1,54,53,https://www.daivik.in/products/floral-uncut-kemp-jhumkas?variant=gid://shopify/ProductVariant/41139968311449
2026-07-19 17:17:05,AD Lakshmi Jhumkas,Default Title,192,799.0,Sale,1,23,22,https://www.daivik.in/products/ad-lakshmi-jhumkas?variant=gid://shopify/ProductVariant/44262122389726
2026-07-19 17:17:05,Premium AD mattal,Default Title,1508,1299.0,Sale,1,11,10,https://www.daivik.in/products/premium-ad-mattal?variant=gid://shopify/ProductVariant/45974972793054
2026-07-19 17:17:05,Kemp lotus Jhumkas in 2 colours,Default Title,1562,1299.0,Sale,1,19,18,https://www.daivik.in/products/kemp-lotus-jhumkas-in-2-colours?variant=gid://shopify/ProductVariant/46309259018462
2026-07-19 17:17:05,Antique Pearl Jhumkas,Default Title,1568,1299.0,Sale,1,49,48,https://www.daivik.in/products/antique-pearl-jhumkas?variant=gid://shopify/ProductVariant/46331546632414
2026-07-19 17:17:05,Rice Pearl Ruby Green Hoop Jhumkas,Default Title,1660,699.0,Sale,1,31,30,https://www.daivik.in/products/rice-pearl-ruby-green-hoop-jhumkas?variant=gid://shopify/ProductVariant/47465934127326
2026-07-19 17:17:05,AD Bangles Combo (Price for Both Hands),2.6,1733,1399.0,Sale,1,34,33,https://www.daivik.in/products/ad-bangles-combo-price-for-both-hands?variant=gid://shopify/ProductVariant/47675040596190
2026-07-19 17:48:15,Kemp Ad necklace with earrings,Default Title,661,1499.0,Sale,1,28,27,https://www.daivik.in/products/kemp-ad-necklace-with-earrings?variant=gid://shopify/ProductVariant/39476421460121
2026-07-19 17:48:15,Openable Peacock Kada with Interchangeable Colour Bangles (10 Shades),2.8,1924,2299.0,Sale,1,3,2,https://www.daivik.in/products/10-in-1-changeable-bangles?variant=gid://shopify/ProductVariant/48422119538910
2026-07-19 17:48:15,Simple Leaf Invisible Chain,Default Title,377,499.0,Sale,1,22,21,https://www.daivik.in/products/simple-leaf-invisible-chain?variant=gid://shopify/ProductVariant/48434484150494
2026-07-19 18:03:30,AD Pendant Flower Necklace with Earrings,Default Title,1266,1699.0,Sale,1,17,16,https://www.daivik.in/products/ad-pendant-flower-necklace-with-earrings?variant=gid://shopify/ProductVariant/46813927243998
2026-07-19 18:12:29,Elephant Leaf Short Haram with Earrings,Default Title,891,1899.0,Sale,1,18,17,https://www.daivik.in/products/elephant-leaf-short-haram-with-earrings?variant=gid://shopify/ProductVariant/41272155963545
2026-07-19 18:12:29,Simple 3D Antique teeka,Default Title,193,1399.0,Sale,1,17,16,https://www.daivik.in/products/simple-3d-antique-teeka?variant=gid://shopify/ProductVariant/44265001812190
2026-07-19 18:12:29,Gold Finish AD Moap Chain (26 Inches),Default Title,1285,1599.0,Sale,1,17,16,https://www.daivik.in/products/gold-finish-ad-moap-chain-26-inches?variant=gid://shopify/ProductVariant/47034436813022
2026-07-19 18:33:30,AD Stone Choker With Earrings,Default Title,279,1999.0,Sale,1,37,36,https://www.daivik.in/products/green-ad-stone-choker-with-earrings?variant=gid://shopify/ProductVariant/43498731733214
2026-07-19 18:47:41,Openable Peacock Kada with Interchangeable Colour Bangles (10 Shades),2.6,1924,2299.0,Sale,1,12,11,https://www.daivik.in/products/10-in-1-changeable-bangles?variant=gid://shopify/ProductVariant/48422119506142
2026-07-19 19:02:40,Antique Ruby Green Hasli with Balis,Default Title,862,1299.0,Sale,1,18,17,https://www.daivik.in/products/antique-ruby-green-necklace-with-balis?variant=gid://shopify/ProductVariant/44960557859038
